,Imp_B365H,Imp_B365D,Imp_B365A,Imp_BbAvH,Imp_BbAvD,Imp_BbAvA,Imp_PSCH,Imp_PSCD,Imp_PSCA,BbOU,BbAHh,BbAv_gt_2_5,BbAv_lt_2_5,HomeTeam_enc,AwayTeam_enc,Div_enc,Home_Wins_Last5,Home_Draws_Last5,Home_Losses_Last5,Away_Wins_Last5,Away_Draws_Last5,Away_Losses_Last5,Draws_Diff_Last5,Wins_Diff_Last5,Losses_Diff_Last5,FTR,FTR_enc,HomeTeam,AwayTeam,Date
29314,0.3333333333333333,0.29411764705882354,0.42194092827004215,0.33557046979865773,0.29411764705882354,0.41841004184100417,0.3496503496503497,0.2785515320334262,0.3968253968253968,35.0,0.0,1.85,1.95,134,232,0,0.0,2.0,3.0,3.0,0.0,2.0,2.0,-3.0,1.0,H,2,Mainz,Werder Bremen,2018-11-04
29315,0.7352941176470588,0.21052631578947367,0.125,0.7246376811594204,0.19569471624266144,0.12422360248447203,0.7042253521126761,0.2040816326530612,0.12594458438287154,34.0,-1.5,1.48,2.6,133,81,0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,3.0,-4.0,H,2,M'gladbach,Fortuna Dusseldorf,2018-11-04
29316,0.3448275862068966,0.30303030303030304,0.42194092827004215,0.3389830508474576,0.2958579881656805,0.4081632653061224,0.3333333333333333,0.2840909090909091,0.4081632653061224,36.0,0.25,1.91,1.88,95,237,0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,H,2,Hannover,Wolfsburg,2018-11-09
29317,0.3225806451612903,0.2631578947368421,0.47619047619047616,0.30959752321981426,0.26246719160104987,0.47393364928909953,0.2590673575129534,0.23094688221709006,0.5319148936170213,35.0,0.25,1.6,2.31,66,21,0,4.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,-2.0,H,2,Dortmund,Bayern Munich,2018-11-10
29318,0.2777777777777778,0.29411764705882354,0.47619047619047616,0.29325513196480935,0.2881844380403458,0.46511627906976744,0.3058103975535168,0.27027027027027023,0.4484304932735426,36.0,0.25,1.85,1.94,81,99,0,0.0,0.0,5.0,1.0,3.0,1.0,-3.0,-1.0,4.0,H,2,Fortuna Dusseldorf,Hertha,2018-11-10
29319,0.5,0.29411764705882354,0.26666666666666666,0.47619047619047616,0.2958579881656805,0.2747252747252747,0.4329004329004329,0.29411764705882354,0.29850746268656714,35.0,-0.25,2.01,1.8,82,134,0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,-2.0,A,0,Freiburg,Mainz,2018-11-10
29320,0.6211180124223602,0.23094688221709006,0.2,0.6060606060606061,0.2331002331002331,0.20703933747412007,0.641025641025641,0.20703933747412007,0.1838235294117647,32.0,-1.0,1.4,2.87,100,15,0,3.0,0.0,2.0,2.0,2.0,1.0,-2.0,1.0,1.0,H,2,Hoffenheim,Augsburg,2018-11-10
29321,0.4166666666666667,0.3076923076923077,0.3225806451612903,0.4098360655737705,0.2976190476190476,0.33783783783783783,0.4016064257028112,0.2881844380403458,0.33444816053511706,36.0,-0.25,1.95,1.84,162,206,0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,-2.0,A,0,Nurnberg,Stuttgart,2018-11-10
29322,0.4166666666666667,0.2857142857142857,0.36363636363636365,0.41841004184100417,0.27624309392265195,0.35211267605633806,0.4115226337448559,0.267379679144385,0.3460207612456747,35.0,-0.25,1.57,2.4,232,133,0,2.0,0.0,3.0,3.0,1.0,1.0,-1.0,-1.0,2.0,A,0,Werder Bremen,M'gladbach,2018-11-10
29323,0.45454545454545453,0.30303030303030304,0.29411764705882354,0.44052863436123346,0.29850746268656714,0.3067484662576687,0.39840637450199207,0.2976190476190476,0.32894736842105265,36.0,-0.25,1.99,1.81,71,190,0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,-1.0,H,2,Ein Frankfurt,Schalke 04,2018-11-11
29324,0.5555555555555556,0.25,0.25,0.5405405405405405,0.25125628140703515,0.25510204081632654,0.5263157894736842,0.2518891687657431,0.24937655860349128,32.0,-0.75,1.5,2.55,176,124,0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,-2.0,H,2,RB Leipzig,Leverkusen,2018-11-11
29325,0.6666666666666666,0.2222222222222222,0.16666666666666666,0.6578947368421053,0.2252252252252252,0.16474464579901152,0.6535947712418301,0.21321961620469082,0.16583747927031509,35.0,-1.0,1.52,2.48,124,206,0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,-2.0,H,2,Leverkusen,Stuttgart,2018-11-23
29326,0.38167938931297707,0.2857142857142857,0.38167938931297707,0.3787878787878788,0.27932960893854747,0.390625,0.3484320557491289,0.2824858757062147,0.39370078740157477,36.0,0.25,1.62,2.28,15,71,0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,-3.0,2.0,A,0,Augsburg,Ein Frankfurt,2018-11-24
29327,0.9259259259259258,0.09090909090909091,0.038461538461538464,0.9174311926605504,0.08576329331046312,0.04132231404958678,0.9174311926605504,0.07507507507507508,0.04194630872483222,31.0,-2.75,1.21,4.31,21,81,0,2.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0,-2.0,D,1,Bayern Munich,Fortuna Dusseldorf,2018-11-24
29328,0.29411764705882354,0.26666666666666666,0.49019607843137253,0.303951367781155,0.26525198938992045,0.47846889952153115,0.2881844380403458,0.2531645569620253,0.4854368932038835,32.0,0.25,1.5,2.56,99,100,0,0.0,3.0,2.0,4.0,0.0,1.0,3.0,-4.0,1.0,D,1,Hertha,Hoffenheim,2018-11-24
29329,0.18181818181818182,0.25,0.625,0.1858736059479554,0.24154589371980678,0.6211180124223602,0.18975332068311196,0.2293577981651376,0.6097560975609756,35.0,1.0,1.62,2.28,134,66,0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,-2.0,2.0,A,0,Mainz,Dortmund,2018-11-24
29330,0.6535947712418301,0.25,0.14285714285714285,0.6578947368421053,0.25,0.13812154696132597,0.6578947368421053,0.25,0.12406947890818858,35.0,-1.0,1.96,1.84,190,162,0,2.0,1.0,2.0,0.0,2.0,3.0,-1.0,2.0,-1.0,H,2,Schalke 04,Nurnberg,2018-11-24
29331,0.2857142857142857,0.2857142857142857,0.47619047619047616,0.28735632183908044,0.2808988764044944,0.47846889952153115,0.3125,0.28901734104046245,0.42372881355932207,36.0,0.25,1.77,2.04,237,176,0,1.0,0.0,4.0,3.0,2.0,0.0,-2.0,-2.0,4.0,H,2,Wolfsburg,RB Leipzig,2018-11-24
29332,0.3484320557491289,0.30303030303030304,0.4,0.3597122302158274,0.29411764705882354,0.3952569169960475,0.3663003663003663,0.29411764705882354,0.36363636363636365,36.0,0.25,1.82,1.98,82,232,0,1.0,3.0,1.0,2.0,0.0,3.0,3.0,-1.0,-2.0,D,1,Freiburg,Werder Bremen,2018-11-25
29333,0.6944444444444444,0.2222222222222222,0.14285714285714285,0.6896551724137931,0.21231422505307856,0.14970059880239522,0.7042253521126761,0.19455252918287938,0.13192612137203166,30.0,-1.0,1.47,2.62,133,95,0,4.0,0.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,H,2,M'gladbach,Hannover,2018-11-25
29334,0.37037037037037035,0.30303030303030304,0.3846153846153846,0.37037037037037035,0.2949852507374631,0.38167938931297707,0.3802281368821293,0.28328611898017,0.36101083032490977,35.0,-0.25,1.81,2.0,81,134,0,1.0,1.0,3.0,2.0,0.0,3.0,1.0,-1.0,0.0,A,0,Fortuna Dusseldorf,Mainz,2018-11-30
29335,0.78125,0.18181818181818182,0.09090909090909091,0.7692307692307692,0.17953321364452424,0.0966183574879227,0.7575757575757576,0.1724137931034483,0.1020408163265306,33.0,-1.5,1.5,2.55,66,82,0,4.0,1.0,0.0,1.0,3.0,1.0,-2.0,3.0,-1.0,H,2,Dortmund,Freiburg,2018-12-01
29336,0.37037037037037035,0.29411764705882354,0.3846153846153846,0.37593984962406013,0.29069767441860467,0.3802281368821293,0.37735849056603776,0.28169014084507044,0.3663003663003663,36.0,0.25,1.7,2.14,95,99,0,1.0,1.0,3.0,0.0,3.0,2.0,-2.0,1.0,1.0,A,0,Hannover,Hertha,2018-12-01
29337,0.5555555555555556,0.2631578947368421,0.23094688221709006,0.5494505494505494,0.25380710659898476,0.24390243902439027,0.5319148936170213,0.2597402597402597,0.23752969121140144,35.0,-1.0,1.52,2.49,100,190,0,4.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,-2.0,D,1,Hoffenheim,Schalke 04,2018-12-01
29338,0.3846153846153846,0.30303030303030304,0.36363636363636365,0.3846153846153846,0.29411764705882354,0.3676470588235294,0.3623188405797102,0.29411764705882354,0.36900369003690037,36.0,-0.25,1.8,2.01,206,15,0,1.0,0.0,4.0,1.0,2.0,2.0,-2.0,0.0,2.0,H,2,Stuttgart,Augsburg,2018-12-01
29339,0.14285714285714285,0.19047619047619047,0.7142857142857143,0.13550135501355015,0.1996007984031936,0.7142857142857143,0.1277139208173691,0.17452006980802792,0.7299270072992701,33.0,1.5,1.42,2.77,232,21,0,1.0,1.0,3.0,2.0,2.0,1.0,-1.0,-1.0,2.0,A,0,Werder Bremen,Bayern Munich,2018-12-01
29340,0.5555555555555556,0.25,0.24390243902439027,0.5494505494505494,0.2710027100271003,0.22624434389140272,0.4926108374384237,0.27624309392265195,0.2570694087403599,36.0,-1.0,1.84,1.96,71,237,0,4.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,-3.0,A,0,Ein Frankfurt,Wolfsburg,2018-12-02
29341,0.5263157894736842,0.26666666666666666,0.26666666666666666,0.5291005291005292,0.2544529262086514,0.2645502645502646,0.5714285714285714,0.2331002331002331,0.2247191011235955,35.0,-1.0,1.51,2.52,176,133,0,2.0,2.0,1.0,4.0,0.0,1.0,2.0,-2.0,0.0,H,2,RB Leipzig,M'gladbach,2018-12-02
29342,0.23809523809523808,0.25,0.5555555555555556,0.2304147465437788,0.25510204081632654,0.5617977528089888,0.2,0.24630541871921185,0.5813953488372093,34.0,1.0,1.6,2.31,162,124,0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,-2.0,1.0,D,1,Nurnberg,Leverkusen,2018-12-03
29343,0.5813953488372093,0.25,0.2222222222222222,0.5780346820809249,0.25641025641025644,0.2127659574468085,0.5376344086021505,0.267379679144385,0.22271714922048996,31.0,-1.0,1.51,2.52,232,81,0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,-1.0,1.0,H,2,Werder Bremen,Fortuna Dusseldorf,2018-12-07
29344,0.9259259259259258,0.09090909090909091,0.029411764705882353,0.9174311926605504,0.08873114463176575,0.03347840642785403,0.9174311926605504,0.07942811755361398,0.03045066991473812,31.0,-3.0,1.26,3.76,21,162,0,2.0,2.0,1.0,0.0,3.0,2.0,-1.0,2.0,-1.0,H,2,Bayern Munich,Nurnberg,2018-12-08
29345,0.25,0.25,0.5464480874316939,0.24752475247524752,0.2610966057441253,0.53475935828877,0.21978021978021978,0.2506265664160401,0.5586592178770949,35.0,0.5,1.71,2.13,82,176,0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,-2.0,1.0,H,2,Freiburg,RB Leipzig,2018-12-08
29346,0.4081632653061224,0.30303030303030304,0.3448275862068966,0.38910505836575876,0.28653295128939826,0.3717472118959108,0.37593984962406013,0.27548209366391185,0.3731343283582089,35.0,0.0,1.64,2.24,99,71,0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,-2.0,1.0,H,2,Hertha,Ein Frankfurt,2018-12-08
29347,0.6024096385542169,0.25,0.2,0.5988023952095809,0.23696682464454977,0.21231422505307856,0.5681818181818182,0.24937655860349128,0.2114164904862579,33.0,-1.0,1.52,2.48,124,15,0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,-1.0,H,2,Leverkusen,Augsburg,2018-12-08
29348,0.30303030303030304,0.29411764705882354,0.45454545454545453,0.29940119760479045,0.28735632183908044,0.4587155963302752,0.3067484662576687,0.2777777777777778,0.44052863436123346,35.0,0.25,1.72,2.12,190,66,0,2.0,2.0,1.0,4.0,1.0,0.0,1.0,-2.0,1.0,A,0,Schalke 04,Dortmund,2018-12-08
29349,0.3333333333333333,0.2777777777777778,0.4347826086956522,0.33670033670033667,0.27322404371584696,0.4366812227074236,0.3236245954692557,0.2597402597402597,0.4424778761061947,32.0,0.25,1.52,2.5,237,100,0,3.0,0.0,2.0,3.0,2.0,0.0,-2.0,0.0,2.0,D,1,Wolfsburg,Hoffenheim,2018-12-08
29350,0.5263157894736842,0.2777777777777778,0.25,0.5102040816326531,0.2824858757062147,0.2544529262086514,0.5208333333333334,0.27548209366391185,0.2298850574712644,35.0,-0.75,1.8,2.0,134,95,0,3.0,0.0,2.0,1.0,0.0,4.0,0.0,2.0,-2.0,D,1,Mainz,Hannover,2018-12-09
29351,0.6944444444444444,0.23094688221709006,0.14285714285714285,0.6711409395973155,0.22624434389140272,0.15037593984962405,0.625,0.22779043280182235,0.17793594306049823,33.0,-1.0,1.56,2.41,133,206,0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,-1.0,H,2,M'gladbach,Stuttgart,2018-12-09
29352,0.2777777777777778,0.2857142857142857,0.49019607843137253,0.2747252747252747,0.29069767441860467,0.47846889952153115,0.26881720430107525,0.28328611898017,0.47393364928909953,34.0,0.5,1.96,1.85,162,237,0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,-2.0,1.0,A,0,Nurnberg,Wolfsburg,2018-12-14
29353,0.4,0.3076923076923077,0.3448275862068966,0.3952569169960475,0.30120481927710846,0.35211267605633806,0.3717472118959108,0.29239766081871343,0.36101083032490977,34.0,-0.25,1.94,1.86,15,190,0,0.0,1.0,4.0,2.0,1.0,2.0,0.0,-2.0,2.0,D,1,Augsburg,Schalke 04,2018-12-15
29354,0.7352941176470588,0.19047619047619047,0.125,0.7194244604316548,0.1953125,0.13351134846461948,0.7246376811594204,0.18726591760299627,0.11947431302270013,30.0,-1.5,1.39,2.91,66,232,0,5.0,0.0,0.0,1.0,1.0,3.0,-1.0,4.0,-3.0,H,2,Dortmund,Werder Bremen,2018-12-15
29355,0.36363636363636365,0.30303030303030304,0.3846153846153846,0.36363636363636365,0.29940119760479045,0.3831417624521073,0.3787878787878788,0.29325513196480935,0.35335689045936397,34.0,0.25,1.89,1.9,81,82,0,1.0,1.0,3.0,1.0,2.0,2.0,-1.0,0.0,1.0,H,2,Fortuna Dusseldorf,Freiburg,2018-12-15
29356,0.09090909090909091,0.14285714285714285,0.819672131147541,0.08992805755395684,0.151285930408472,0.8064516129032259,0.08116883116883117,0.13774104683195593,0.8130081300813008,30.0,2.0,1.33,3.21,95,21,0,1.0,1.0,3.0,2.0,2.0,1.0,-1.0,-1.0,2.0,A,0,Hannover,Bayern Munich,2018-12-15
29357,0.5263157894736842,0.25,0.2777777777777778,0.5128205128205129,0.24330900243309,0.29154518950437314,0.5586592178770949,0.2188183807439825,0.25125628140703515,30.0,-0.5,1.33,3.17,100,133,0,2.0,3.0,0.0,4.0,0.0,1.0,3.0,-2.0,-1.0,D,1,Hoffenheim,M'gladbach,2018-12-15
29358,0.37037037037037035,0.29411764705882354,0.38167938931297707,0.3663003663003663,0.2949852507374631,0.3846153846153846,0.38759689922480617,0.29069767441860467,0.3472222222222222,34.0,0.25,1.77,2.04,206,99,0,2.0,0.0,3.0,2.0,1.0,2.0,-1.0,0.0,1.0,H,2,Stuttgart,Hertha,2018-12-15
29359,0.4166666666666667,0.2857142857142857,0.3484320557491289,0.425531914893617,0.27932960893854747,0.3436426116838488,0.39840637450199207,0.25839793281653745,0.3676470588235294,33.0,0.0,1.6,2.31,71,124,0,3.0,0.0,2.0,2.0,1.0,2.0,-1.0,1.0,0.0,H,2,Ein Frankfurt,Leverkusen,2018-12-16
29360,0.7142857142857143,0.21052631578947367,0.13333333333333333,0.6993006993006994,0.20833333333333334,0.14144271570014144,0.6666666666666666,0.2232142857142857,0.1388888888888889,31.0,-1.5,1.56,2.41,176,134,0,3.0,0.0,2.0,3.0,1.0,1.0,-1.0,0.0,1.0,H,2,RB Leipzig,Mainz,2018-12-16
29361,0.14285714285714285,0.2222222222222222,0.6944444444444444,0.14727540500736377,0.2192982456140351,0.684931506849315,0.16501650165016502,0.2183406113537118,0.6451612903225806,33.0,1.5,1.53,2.46,81,66,0,2.0,1.0,2.0,5.0,0.0,0.0,1.0,-3.0,2.0,H,2,Fortuna Dusseldorf,Dortmund,2018-12-18
29362,0.4347826086956522,0.29411764705882354,0.3225806451612903,0.44052863436123346,0.29325513196480935,0.3125,0.4385964912280702,0.28901734104046245,0.29850746268656714,33.0,-0.5,1.76,2.06,99,15,0,2.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,-2.0,D,1,Hertha,Augsburg,2018-12-18
29363,0.7352941176470588,0.18181818181818182,0.14285714285714285,0.7299270072992701,0.19120458891013384,0.12706480304955528,0.7246376811594204,0.1953125,0.11560693641618497,32.0,-1.5,1.48,2.62,133,162,0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,-3.0,H,2,M'gladbach,Nurnberg,2018-12-18
29364,0.6024096385542169,0.26666666666666666,0.18181818181818182,0.5882352941176471,0.2717391304347826,0.18761726078799248,0.6134969325153374,0.2531645569620253,0.1636661211129296,33.0,-1.0,1.91,1.89,237,206,0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,H,2,Wolfsburg,Stuttgart,2018-12-18
29365,0.7352941176470588,0.19047619047619047,0.125,0.7299270072992701,0.19379844961240308,0.12610340479192939,0.7692307692307692,0.17123287671232876,0.09569377990430622,33.0,-1.5,1.41,2.82,21,176,0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,H,2,Bayern Munich,RB Leipzig,2018-12-19
29366,0.5405405405405405,0.2777777777777778,0.25,0.5208333333333334,0.273972602739726,0.25641025641025644,0.5524861878453039,0.2544529262086514,0.21978021978021978,33.0,-0.25,1.77,2.04,82,95,0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,D,1,Freiburg,Hannover,2018-12-19
29367,0.3125,0.2857142857142857,0.45454545454545453,0.31347962382445144,0.2840909090909091,0.4504504504504504,0.29940119760479045,0.2724795640326976,0.45454545454545453,33.0,0.0,1.74,2.08,134,71,0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,-1.0,0.0,D,1,Mainz,Ein Frankfurt,2018-12-19
29368,0.4166666666666667,0.2857142857142857,0.3448275862068966,0.40322580645161293,0.29673590504451036,0.3496503496503497,0.39370078740157477,0.29325513196480935,0.3389830508474576,33.0,-0.25,1.86,1.94,190,124,0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,-1.0,0.0,A,0,Schalke 04,Leverkusen,2018-12-19
29369,0.3225806451612903,0.23809523809523808,0.49019607843137253,0.3115264797507788,0.25125628140703515,0.4854368932038835,0.3105590062111801,0.24509803921568626,0.4694835680751174,33.0,0.5,1.37,2.99,232,100,0,1.0,1.0,3.0,1.0,4.0,0.0,-3.0,0.0,3.0,D,1,Werder Bremen,Hoffenheim,2018-12-19
29370,0.6666666666666666,0.2222222222222222,0.17391304347826086,0.6451612903225806,0.22123893805309736,0.1801801801801802,0.6666666666666666,0.2032520325203252,0.1592356687898089,35.0,-1.0,1.43,2.76,66,133,0,4.0,0.0,1.0,3.0,1.0,1.0,-1.0,1.0,0.0,H,2,Dortmund,M'gladbach,2018-12-21
29371,0.17391304347826086,0.21052631578947367,0.6666666666666666,0.17452006980802792,0.2145922746781116,0.6578947368421053,0.1510574018126888,0.18867924528301888,0.6944444444444444,34.0,1.0,1.45,2.67,71,21,0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,-2.0,2.0,A,0,Ein Frankfurt,Bayern Munich,2018-12-22
29372,0.45454545454545453,0.29411764705882354,0.30303030303030304,0.4464285714285714,0.28901734104046245,0.3115264797507788,0.3952569169960475,0.29069767441860467,0.3389830508474576,34.0,0.0,1.72,2.12,95,81,0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,-2.0,1.0,A,0,Hannover,Fortuna Dusseldorf,2018-12-22
29373,0.5813953488372093,0.25,0.2222222222222222,0.5882352941176471,0.24154589371980678,0.2150537634408602,0.591715976331361,0.24752475247524752,0.18975332068311196,33.0,-1.0,1.6,2.33,124,99,0,3.0,1.0,1.0,2.0,2.0,1.0,-1.0,1.0,0.0,H,2,Leverkusen,Hertha,2018-12-22
29374,0.38167938931297707,0.30303030303030304,0.37037037037037035,0.37453183520599254,0.3048780487804878,0.3676470588235294,0.3401360544217687,0.29940119760479045,0.3861003861003861,34.0,0.0,1.97,1.83,162,82,0,0.0,1.0,4.0,1.0,2.0,2.0,-1.0,-1.0,2.0,A,0,Nurnberg,Freiburg,2018-12-22
29375,0.6944444444444444,0.2222222222222222,0.14285714285714285,0.6711409395973155,0.21321961620469082,0.1620745542949757,0.6666666666666666,0.21978021978021978,0.14450867052023122,35.0,-1.5,1.48,2.59,176,232,0,2.0,0.0,3.0,1.0,2.0,2.0,-2.0,1.0,1.0,H,2,RB Leipzig,Werder Bremen,2018-12-22
29376,0.3125,0.30303030303030304,0.4347826086956522,0.3164556962025316,0.30864197530864196,0.42016806722689076,0.28328611898017,0.3048780487804878,0.4366812227074236,34.0,0.0,2.09,1.74,206,190,0,2.0,0.0,3.0,1.0,2.0,2.0,-2.0,1.0,1.0,A,0,Stuttgart,Schalke 04,2018-12-22
29377,0.3846153846153846,0.30303030303030304,0.36363636363636365,0.38759689922480617,0.3067484662576687,0.35335689045936397,0.37037037037037035,0.29850746268656714,0.35587188612099646,33.0,-0.25,1.97,1.83,15,237,0,0.0,2.0,3.0,4.0,1.0,0.0,1.0,-4.0,3.0,A,0,Augsburg,Wolfsburg,2018-12-23
29378,0.6944444444444444,0.2222222222222222,0.15384615384615385,0.6711409395973155,0.21321961620469082,0.1636661211129296,0.6024096385542169,0.2336448598130841,0.19379844961240308,33.0,-1.5,1.39,2.9,100,134,0,0.0,5.0,0.0,1.0,2.0,2.0,3.0,-1.0,-2.0,D,1,Hoffenheim,Mainz,2018-12-23
29379,0.16666666666666666,0.2,0.6944444444444444,0.1582278481012658,0.20491803278688525,0.6802721088435374,0.16,0.19569471624266144,0.6756756756756757,33.0,1.0,1.39,2.94,100,21,0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,-5.0,0.0,A,0,Hoffenheim,Bayern Munich,2019-01-18
29380,0.5263157894736842,0.2777777777777778,0.25,0.5263157894736842,0.27322404371584696,0.24570024570024568,0.4672897196261682,0.2785515320334262,0.27932960893854747,35.0,-1.0,1.76,2.07,15,81,0,0.0,2.0,3.0,3.0,0.0,2.0,2.0,-3.0,1.0,A,0,Augsburg,Fortuna Dusseldorf,2019-01-19
29381,0.6060606060606061,0.25,0.19047619047619047,0.6060606060606061,0.2506265664160401,0.18867924528301888,0.641025641025641,0.2331002331002331,0.1579778830963665,35.0,-1.0,1.75,2.08,71,82,0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,-1.0,1.0,H,2,Ein Frankfurt,Freiburg,2019-01-19
29382,0.3076923076923077,0.2777777777777778,0.46511627906976744,0.31746031746031744,0.2777777777777778,0.4504504504504504,0.28169014084507044,0.2638522427440633,0.4807692307692307,35.0,0.0,1.66,2.22,95,232,0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,-1.0,0.0,A,0,Hannover,Werder Bremen,2019-01-19
29383,0.5,0.27027027027027023,0.2777777777777778,0.5025125628140703,0.2604166666666667,0.28328611898017,0.5235602094240838,0.24937655860349128,0.25380710659898476,34.0,-0.5,1.5,2.57,124,133,0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,-1.0,A,0,Leverkusen,M'gladbach,2019-01-19
29384,0.4,0.2857142857142857,0.36363636363636365,0.39840637450199207,0.2881844380403458,0.3597122302158274,0.42194092827004215,0.28169014084507044,0.3215434083601286,35.0,0.0,1.68,2.18,176,66,0,3.0,0.0,2.0,4.0,0.0,1.0,0.0,-1.0,1.0,A,0,RB Leipzig,Dortmund,2019-01-19
29385,0.4166666666666667,0.30303030303030304,0.3448275862068966,0.4115226337448559,0.303951367781155,0.33112582781456956,0.4065040650406504,0.2840909090909091,0.33444816053511706,35.0,0.0,1.92,1.89,206,134,0,2.0,0.0,3.0,1.0,3.0,1.0,-3.0,1.0,2.0,A,0,Stuttgart,Mainz,2019-01-19
29386,0.2857142857142857,0.29411764705882354,0.47619047619047616,0.29850746268656714,0.29673590504451036,0.45248868778280543,0.3236245954692557,0.2881844380403458,0.4132231404958678,35.0,0.25,1.98,1.82,162,99,0,0.0,1.0,4.0,2.0,1.0,2.0,0.0,-2.0,2.0,A,0,Nurnberg,Hertha,2019-01-20
29387,0.45454545454545453,0.30303030303030304,0.29411764705882354,0.45454545454545453,0.31545741324921134,0.27624309392265195,0.4484304932735426,0.3067484662576687,0.2695417789757412,35.0,0.0,2.33,1.6,190,237,0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,-3.0,2.0,H,2,Schalke 04,Wolfsburg,2019-01-20
29388,0.4,0.3076923076923077,0.3484320557491289,0.3831417624521073,0.3115264797507788,0.35211267605633806,0.37735849056603776,0.3067484662576687,0.341296928327645,36.0,-0.25,2.09,1.75,99,190,0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,D,1,Hertha,Schalke 04,2019-01-25
29389,0.8620689655172414,0.13333333333333333,0.06666666666666667,0.8547008547008548,0.12738853503184713,0.0639386189258312,0.8547008547008548,0.12360939431396786,0.05824111822947,36.0,-2.0,1.34,2.87,66,95,0,4.0,0.0,1.0,0.0,2.0,3.0,-2.0,4.0,-2.0,H,2,Dortmund,Hannover,2019-01-26
29390,0.2857142857142857,0.25,0.5128205128205129,0.2801120448179272,0.2597402597402597,0.5050505050505051,0.2610966057441253,0.24096385542168672,0.5263157894736842,36.0,0.25,1.48,2.62,82,100,0,2.0,1.0,2.0,0.0,4.0,1.0,-3.0,2.0,1.0,A,0,Freiburg,Hoffenheim,2019-01-26
29391,0.6024096385542169,0.2631578947368421,0.19047619047619047,0.591715976331361,0.2597402597402597,0.19455252918287938,0.5181347150259068,0.29154518950437314,0.2159827213822894,36.0,-1.0,1.83,1.98,134,162,0,1.0,3.0,1.0,0.0,0.0,5.0,3.0,1.0,-4.0,H,2,Mainz,Nurnberg,2019-01-26
29392,0.6024096385542169,0.25,0.2,0.6134969325153374,0.24630541871921185,0.1858736059479554,0.5617977528089888,0.25839793281653745,0.2061855670103093,36.0,-1.0,1.63,2.27,133,15,0,3.0,1.0,1.0,0.0,2.0,3.0,-1.0,3.0,-2.0,H,2,M'gladbach,Augsburg,2019-01-26
29393,0.3921568627450981,0.2857142857142857,0.37037037037037035,0.3952569169960475,0.27624309392265195,0.37453183520599254,0.35587188612099646,0.26881720430107525,0.4,35.0,-0.25,1.53,2.49,232,71,0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,D,1,Werder Bremen,Ein Frankfurt,2019-01-26
29394,0.38167938931297707,0.2857142857142857,0.3846153846153846,0.37037037037037035,0.28653295128939826,0.38910505836575876,0.33557046979865773,0.2747252747252747,0.41493775933609955,36.0,0.25,1.66,2.22,237,124,0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,A,0,Wolfsburg,Leverkusen,2019-01-26
29395,0.9259259259259258,0.07692307692307693,0.047619047619047616,0.9174311926605504,0.09066183136899365,0.039824771007566706,0.9090909090909091,0.0876424189307625,0.03442340791738382,35.0,-2.5,1.24,3.88,21,206,0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,-4.0,H,2,Bayern Munich,Stuttgart,2019-01-27
